review_id,date,language,rating,sentiment,topic,topic_key,text,source
R000231,2024-07-23,es,4,positive,Expérience globale,experience,"Experiencia mágica, el monumento es aún más impresionante en persona.",Google Maps
R000232,2024-02-07,fr,5,positive,Personnel / Accueil,personnel,"Accueil chaleureux et équipe efficace, merci pour cette belle visite.",Google Maps
R000233,2025-01-11,fr,4,positive,Vue / Panorama,vue,"Vue magnifique au coucher du soleil, un moment inoubliable avec ma famille.",TripAdvisor
R000234,2025-05-23,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Google Maps
R000235,2024-03-21,en,2,negative,Ascenseurs,ascenseur,"Elevator broke down during our visit, total disappointment.",TripAdvisor
R000236,2024-12-01,it,4,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",Google Maps
R000237,2024-12-25,fr,5,positive,Personnel / Accueil,personnel,"Personnel très accueillant et professionnel, toujours souriant.",TripAdvisor
R000238,2025-10-16,es,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Booking
R000239,2025-11-26,it,5,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",TripAdvisor
R000240,2024-05-09,fr,3,neutral,Général,generique,"Visite correcte mais sans plus, attendu plus d'animations.",TripAdvisor
R000241,2025-11-26,es,5,positive,Expérience globale,experience,"Experiencia mágica, el monumento es aún más impresionante en persona.",TripAdvisor
R000242,2025-01-10,en,4,positive,Vue / Panorama,vue,"Amazing 360 view, we could see the Sacre-Coeur and even further.",TripAdvisor
R000243,2025-05-26,en,5,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",Google Maps
R000244,2025-09-18,de,4,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",TripAdvisor
R000245,2025-04-07,de,5,positive,Vue / Panorama,vue,"Die Aussicht vom Gipfel ist atemberaubend, ganz Paris liegt einem zu Füßen.",TripAdvisor
R000246,2024-03-07,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R000247,2025-06-04,fr,5,positive,Vue / Panorama,vue,"Panorama exceptionnel sur Paris, on voit jusqu'au Sacré-Cœur et la Défense.",TripAdvisor
R000248,2025-07-21,it,1,negative,File d'attente,file_attente,"Coda interminabile di oltre 2 ore, un incubo.",Google Maps
R000249,2024-03-08,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R000250,2024-03-16,it,2,negative,Prix / Tarification,prix,"Prezzi eccessivi, soprattutto la ristorazione.",TripAdvisor
R000251,2024-05-11,fr,5,positive,Personnel / Accueil,personnel,"Accueil chaleureux et équipe efficace, merci pour cette belle visite.",Google Maps
R000252,2024-02-26,es,2,negative,File d'attente,file_attente,"Cola interminable de más de 2 horas, una pesadilla.",Google Maps
R000253,2024-08-18,en,5,positive,Vue / Panorama,vue,"Stunning panorama, especially at sunset. A must-visit in Paris.",TripAdvisor
R000254,2024-07-20,it,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R000255,2024-06-21,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Google Maps
R000256,2025-07-31,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",TripAdvisor
R000257,2025-03-02,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",Google Maps
R000258,2024-11-05,fr,3,neutral,Général,generique,Ça vaut le coup de le voir une fois dans sa vie.,TripAdvisor
R000259,2024-03-02,es,1,negative,Prix / Tarification,prix,Entradas demasiado caras para una familia.,TripAdvisor
R000260,2024-11-22,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Google Maps
R000261,2025-06-11,de,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R000262,2024-04-09,fr,4,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",TripAdvisor
R000263,2024-06-12,it,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R000264,2025-06-11,de,2,negative,File d'attente,file_attente,"Endlose Warteschlange, über 2 Stunden trotz Online-Ticket.",TripAdvisor
R000265,2024-09-03,de,5,positive,Vue / Panorama,vue,"Wunderschöner Panoramablick, vor allem bei Sonnenuntergang.",TripAdvisor
R000266,2024-01-09,en,4,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Google Maps
R000267,2025-01-09,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
R000268,2025-01-30,fr,4,positive,Personnel / Accueil,personnel,"Accueil chaleureux et équipe efficace, merci pour cette belle visite.",Google Maps
R000269,2025-02-07,es,5,positive,Vue / Panorama,vue,"La vista desde la cima es impresionante, se ve todo París.",TripAdvisor
R000270,2025-06-05,it,4,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",TripAdvisor
R000271,2025-06-15,fr,5,positive,Expérience globale,experience,"Visite parfaite, organisation au top, je recommande vivement.",TripAdvisor
R000272,2025-09-23,en,4,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Google Maps
R000273,2025-07-30,fr,5,positive,Expérience globale,experience,"Moment magique en famille, les enfants ont adoré.",TripAdvisor
R000274,2025-10-06,es,5,positive,Vue / Panorama,vue,"Panorama espectacular al atardecer, momento inolvidable.",TripAdvisor
R000275,2025-08-20,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R000276,2024-09-05,en,2,negative,Sécurité,securite,"Watch out for pickpockets, they are everywhere around the tower.",TripAdvisor
R000277,2024-06-04,it,5,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",TripAdvisor
R000278,2024-03-04,fr,5,positive,Expérience globale,experience,"Visite parfaite, organisation au top, je recommande vivement.",Google Maps
R000279,2024-11-17,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",Booking
R000280,2025-11-28,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",Google Maps
R000281,2024-11-01,en,4,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",TripAdvisor
R000282,2025-05-15,it,5,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",TripAdvisor
R000283,2024-05-04,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R000284,2024-05-29,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
R000285,2025-05-05,fr,2,negative,Ascenseurs,ascenseur,"Un seul ascenseur fonctionnait, attente énorme pour redescendre.",TripAdvisor
R000286,2025-08-23,es,4,positive,Expérience globale,experience,"Experiencia mágica, el monumento es aún más impresionante en persona.",TripAdvisor
R000287,2024-08-26,fr,3,neutral,Général,generique,Ça vaut le coup de le voir une fois dans sa vie.,TripAdvisor
R000288,2024-01-06,en,2,negative,File d'attente,file_attente,"Endless lines at every floor, terrible organization.",Booking
R000289,2024-10-21,it,5,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",TripAdvisor
R000290,2025-07-01,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R000291,2024-06-29,de,5,positive,Vue / Panorama,vue,"Wunderschöner Panoramablick, vor allem bei Sonnenuntergang.",Booking
R000292,2024-10-23,fr,2,negative,Propreté,proprete,"Toilettes pas très propres au deuxième étage, à améliorer.",Google Maps
R000293,2025-10-18,fr,4,positive,Vue / Panorama,vue,"Vue magnifique au coucher du soleil, un moment inoubliable avec ma famille.",Google Maps
R000294,2024-07-16,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Google Maps
R000295,2024-12-11,en,1,negative,Ascenseurs,ascenseur,"Elevator broke down during our visit, total disappointment.",Google Maps
R000296,2025-06-11,en,2,negative,Prix / Tarification,prix,Tickets are way too expensive for a family of four.,TripAdvisor
R000297,2024-09-11,en,5,positive,Vue / Panorama,vue,"Stunning panorama, especially at sunset. A must-visit in Paris.",TripAdvisor
R000298,2025-08-09,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R000299,2024-11-10,en,1,negative,File d'attente,file_attente,"Endless lines at every floor, terrible organization.",TripAdvisor
R000300,2025-10-16,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Booking
R000301,2025-04-10,fr,5,positive,Vue / Panorama,vue,"Panorama exceptionnel sur Paris, on voit jusqu'au Sacré-Cœur et la Défense.",Google Maps
R000302,2025-11-11,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",Google Maps
R000303,2025-01-05,es,2,negative,File d'attente,file_attente,Demasiada espera incluso con entradas online.,TripAdvisor
R000304,2024-06-02,en,5,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",TripAdvisor
R000305,2025-06-06,de,4,positive,Vue / Panorama,vue,"Wunderschöner Panoramablick, vor allem bei Sonnenuntergang.",TripAdvisor
R000306,2025-07-26,fr,5,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",TripAdvisor
R000307,2024-08-11,es,2,negative,Prix / Tarification,prix,Entradas demasiado caras para una familia.,Google Maps
R000308,2024-03-11,fr,5,positive,Vue / Panorama,vue,"La vue depuis le sommet est tout simplement à couper le souffle, Paris s'étend à perte de vue.",Booking
R000309,2025-10-23,en,5,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",Booking
R000310,2025-01-19,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
R000311,2024-05-01,it,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
R000312,2024-01-24,en,5,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",Booking
R000313,2024-09-10,en,2,negative,Sécurité,securite,Felt unsafe with all the street vendors harassing tourists.,TripAdvisor
R000314,2025-11-07,fr,4,positive,Expérience globale,experience,"Une expérience magique, le monument est encore plus impressionnant en vrai.",TripAdvisor
R000315,2024-07-30,es,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R000316,2024-02-15,en,4,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",TripAdvisor
R000317,2024-10-23,fr,5,positive,Vue / Panorama,vue,"Panorama exceptionnel sur Paris, on voit jusqu'au Sacré-Cœur et la Défense.",TripAdvisor
R000318,2024-05-26,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",Booking
R000319,2025-08-28,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Google Maps
R000320,2024-12-18,de,1,negative,Prix / Tarification,prix,"Viel zu teuer, besonders Essen und Getränke.",Booking
R000321,2024-11-03,en,2,negative,Ascenseurs,ascenseur,"Only one lift working, massive wait to go back down.",TripAdvisor
R000322,2024-05-27,es,5,positive,Vue / Panorama,vue,"Panorama espectacular al atardecer, momento inolvidable.",Google Maps
R000323,2024-09-18,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",TripAdvisor
R000324,2025-07-02,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R000325,2024-03-15,fr,5,positive,Expérience globale,experience,"Moment magique en famille, les enfants ont adoré.",TripAdvisor
R000326,2024-12-06,es,1,negative,File d'attente,file_attente,Demasiada espera incluso con entradas online.,TripAdvisor
R000327,2025-05-05,de,5,positive,Vue / Panorama,vue,"Die Aussicht vom Gipfel ist atemberaubend, ganz Paris liegt einem zu Füßen.",Booking
R000328,2024-10-16,en,2,negative,Sécurité,securite,"Watch out for pickpockets, they are everywhere around the tower.",TripAdvisor
R000329,2025-05-24,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R000330,2025-02-27,es,1,negative,Prix / Tarification,prix,"Precios excesivos, sobre todo la comida en el lugar.",TripAdvisor
R000331,2025-08-21,de,2,negative,File d'attente,file_attente,"Riesige Schlangen auf jeder Ebene, sehr enttäuschend.",Google Maps
R000332,2024-09-08,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R000333,2025-10-19,en,2,negative,Ascenseurs,ascenseur,"Only one lift working, massive wait to go back down.",Google Maps
R000334,2025-07-13,en,1,negative,Ascenseurs,ascenseur,"Elevator broke down during our visit, total disappointment.",TripAdvisor
R000335,2024-03-17,de,5,positive,Vue / Panorama,vue,"Die Aussicht vom Gipfel ist atemberaubend, ganz Paris liegt einem zu Füßen.",Booking
R000336,2024-08-24,en,2,negative,Sécurité,securite,"Watch out for pickpockets, they are everywhere around the tower.",TripAdvisor
R000337,2025-10-15,fr,4,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",Google Maps
R000338,2025-07-18,en,4,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R000339,2025-11-21,fr,1,negative,Sécurité,securite,"Pickpockets très présents, faites très attention à vos affaires.",TripAdvisor
R000340,2025-09-26,de,4,positive,Vue / Panorama,vue,"Die Aussicht vom Gipfel ist atemberaubend, ganz Paris liegt einem zu Füßen.",Google Maps
R000341,2025-02-19,es,5,positive,Expérience globale,experience,"Experiencia mágica, el monumento es aún más impresionante en persona.",TripAdvisor
R000342,2024-03-23,fr,2,negative,Ascenseurs,ascenseur,"Ascenseurs souvent en maintenance, prévoyez les escaliers.",Google Maps
R000343,2025-07-19,de,1,negative,File d'attente,file_attente,"Riesige Schlangen auf jeder Ebene, sehr enttäuschend.",TripAdvisor
