datetime,date,hour,day_of_week,month,is_weekend,is_holiday_season,visitors
2024-01-29 12:00:00,2024-01-29,12,0,1,0,0,1961
2024-01-29 13:00:00,2024-01-29,13,0,1,0,0,2144
2024-01-29 14:00:00,2024-01-29,14,0,1,0,0,2498
2024-01-29 15:00:00,2024-01-29,15,0,1,0,0,1945
2024-01-29 16:00:00,2024-01-29,16,0,1,0,0,2322
2024-01-29 17:00:00,2024-01-29,17,0,1,0,0,2243
2024-01-29 18:00:00,2024-01-29,18,0,1,0,0,1385
2024-01-29 19:00:00,2024-01-29,19,0,1,0,0,1265
2024-01-29 20:00:00,2024-01-29,20,0,1,0,0,1412
2024-01-29 21:00:00,2024-01-29,21,0,1,0,0,1809
2024-01-29 22:00:00,2024-01-29,22,0,1,0,0,2031
2024-01-29 23:00:00,2024-01-29,23,0,1,0,0,524
2024-01-30 09:00:00,2024-01-30,9,1,1,0,0,902
2024-01-30 10:00:00,2024-01-30,10,1,1,0,0,1407
2024-01-30 11:00:00,2024-01-30,11,1,1,0,0,1230
2024-01-30 12:00:00,2024-01-30,12,1,1,0,0,978
2024-01-30 13:00:00,2024-01-30,13,1,1,0,0,1977
2024-01-30 14:00:00,2024-01-30,14,1,1,0,0,2244
2024-01-30 15:00:00,2024-01-30,15,1,1,0,0,2191
2024-01-30 16:00:00,2024-01-30,16,1,1,0,0,1613
2024-01-30 17:00:00,2024-01-30,17,1,1,0,0,1969
2024-01-30 18:00:00,2024-01-30,18,1,1,0,0,1037
2024-01-30 19:00:00,2024-01-30,19,1,1,0,0,1115
2024-01-30 20:00:00,2024-01-30,20,1,1,0,0,1952
2024-01-30 21:00:00,2024-01-30,21,1,1,0,0,1659
2024-01-30 22:00:00,2024-01-30,22,1,1,0,0,1754
2024-01-30 23:00:00,2024-01-30,23,1,1,0,0,387
2024-01-31 09:00:00,2024-01-31,9,2,1,0,0,887
2024-01-31 10:00:00,2024-01-31,10,2,1,0,0,1312
2024-01-31 11:00:00,2024-01-31,11,2,1,0,0,1300
2024-01-31 12:00:00,2024-01-31,12,2,1,0,0,1862
2024-01-31 13:00:00,2024-01-31,13,2,1,0,0,1863
2024-01-31 14:00:00,2024-01-31,14,2,1,0,0,1941
2024-01-31 15:00:00,2024-01-31,15,2,1,0,0,2171
2024-01-31 16:00:00,2024-01-31,16,2,1,0,0,1879
2024-01-31 17:00:00,2024-01-31,17,2,1,0,0,1858
2024-01-31 18:00:00,2024-01-31,18,2,1,0,0,1504
2024-01-31 19:00:00,2024-01-31,19,2,1,0,0,1822
2024-01-31 20:00:00,2024-01-31,20,2,1,0,0,1877
2024-01-31 21:00:00,2024-01-31,21,2,1,0,0,1712
2024-01-31 22:00:00,2024-01-31,22,2,1,0,0,1918
2024-01-31 23:00:00,2024-01-31,23,2,1,0,0,438
2024-02-01 09:00:00,2024-02-01,9,3,2,0,0,593
2024-02-01 10:00:00,2024-02-01,10,3,2,0,0,862
2024-02-01 11:00:00,2024-02-01,11,3,2,0,0,1096
2024-02-01 12:00:00,2024-02-01,12,3,2,0,0,1121
2024-02-01 13:00:00,2024-02-01,13,3,2,0,0,1263
2024-02-01 14:00:00,2024-02-01,14,3,2,0,0,1414
2024-02-01 15:00:00,2024-02-01,15,3,2,0,0,1085
2024-02-01 16:00:00,2024-02-01,16,3,2,0,0,1196
2024-02-01 17:00:00,2024-02-01,17,3,2,0,0,1579
2024-02-01 18:00:00,2024-02-01,18,3,2,0,0,1434
2024-02-01 19:00:00,2024-02-01,19,3,2,0,0,975
2024-02-01 20:00:00,2024-02-01,20,3,2,0,0,954
2024-02-01 21:00:00,2024-02-01,21,3,2,0,0,1322
2024-02-01 22:00:00,2024-02-01,22,3,2,0,0,1746
2024-02-01 23:00:00,2024-02-01,23,3,2,0,0,343
2024-02-02 09:00:00,2024-02-02,9,4,2,0,0,600
2024-02-02 10:00:00,2024-02-02,10,4,2,0,0,710
2024-02-02 11:00:00,2024-02-02,11,4,2,0,0,811
2024-02-02 12:00:00,2024-02-02,12,4,2,0,0,1227
2024-02-02 13:00:00,2024-02-02,13,4,2,0,0,1234
2024-02-02 14:00:00,2024-02-02,14,4,2,0,0,1213
2024-02-02 15:00:00,2024-02-02,15,4,2,0,0,1383
2024-02-02 16:00:00,2024-02-02,16,4,2,0,0,1273
2024-02-02 17:00:00,2024-02-02,17,4,2,0,0,1632
2024-02-02 18:00:00,2024-02-02,18,4,2,0,0,1324
2024-02-02 19:00:00,2024-02-02,19,4,2,0,0,1004
2024-02-02 20:00:00,2024-02-02,20,4,2,0,0,1501
2024-02-02 21:00:00,2024-02-02,21,4,2,0,0,1286
2024-02-02 22:00:00,2024-02-02,22,4,2,0,0,1143
2024-02-02 23:00:00,2024-02-02,23,4,2,0,0,358
2024-02-03 09:00:00,2024-02-03,9,5,2,1,0,876
2024-02-03 10:00:00,2024-02-03,10,5,2,1,0,948
2024-02-03 11:00:00,2024-02-03,11,5,2,1,0,1326
2024-02-03 12:00:00,2024-02-03,12,5,2,1,0,1447
2024-02-03 13:00:00,2024-02-03,13,5,2,1,0,1528
2024-02-03 14:00:00,2024-02-03,14,5,2,1,0,2194
2024-02-03 15:00:00,2024-02-03,15,5,2,1,0,2488
2024-02-03 16:00:00,2024-02-03,16,5,2,1,0,1643
2024-02-03 17:00:00,2024-02-03,17,5,2,1,0,1956
2024-02-03 18:00:00,2024-02-03,18,5,2,1,0,1490
2024-02-03 19:00:00,2024-02-03,19,5,2,1,0,1278
2024-02-03 20:00:00,2024-02-03,20,5,2,1,0,1598
2024-02-03 21:00:00,2024-02-03,21,5,2,1,0,1542
2024-02-03 22:00:00,2024-02-03,22,5,2,1,0,1731
2024-02-03 23:00:00,2024-02-03,23,5,2,1,0,368
2024-02-04 09:00:00,2024-02-04,9,6,2,1,0,595
2024-02-04 10:00:00,2024-02-04,10,6,2,1,0,1077
2024-02-04 11:00:00,2024-02-04,11,6,2,1,0,1318
2024-02-04 12:00:00,2024-02-04,12,6,2,1,0,1440
2024-02-04 13:00:00,2024-02-04,13,6,2,1,0,1705
2024-02-04 14:00:00,2024-02-04,14,6,2,1,0,2154
2024-02-04 15:00:00,2024-02-04,15,6,2,1,0,2146
2024-02-04 16:00:00,2024-02-04,16,6,2,1,0,1743
2024-02-04 17:00:00,2024-02-04,17,6,2,1,0,1854
2024-02-04 18:00:00,2024-02-04,18,6,2,1,0,1762
2024-02-04 19:00:00,2024-02-04,19,6,2,1,0,1085
2024-02-04 20:00:00,2024-02-04,20,6,2,1,0,1833
2024-02-04 21:00:00,2024-02-04,21,6,2,1,0,1584
2024-02-04 22:00:00,2024-02-04,22,6,2,1,0,1839
2024-02-04 23:00:00,2024-02-04,23,6,2,1,0,371
2024-02-05 09:00:00,2024-02-05,9,0,2,0,0,477
2024-02-05 10:00:00,2024-02-05,10,0,2,0,0,646
2024-02-05 11:00:00,2024-02-05,11,0,2,0,0,1011
2024-02-05 12:00:00,2024-02-05,12,0,2,0,0,1235
2024-02-05 13:00:00,2024-02-05,13,0,2,0,0,1209
2024-02-05 14:00:00,2024-02-05,14,0,2,0,0,1575
2024-02-05 15:00:00,2024-02-05,15,0,2,0,0,1200
2024-02-05 16:00:00,2024-02-05,16,0,2,0,0,1015
2024-02-05 17:00:00,2024-02-05,17,0,2,0,0,1160
2024-02-05 18:00:00,2024-02-05,18,0,2,0,0,1104
2024-02-05 19:00:00,2024-02-05,19,0,2,0,0,1011
2024-02-05 20:00:00,2024-02-05,20,0,2,0,0,1143
2024-02-05 21:00:00,2024-02-05,21,0,2,0,0,851
2024-02-05 22:00:00,2024-02-05,22,0,2,0,0,1428
2024-02-05 23:00:00,2024-02-05,23,0,2,0,0,281
2024-02-06 09:00:00,2024-02-06,9,1,2,0,0,469
2024-02-06 10:00:00,2024-02-06,10,1,2,0,0,694
2024-02-06 11:00:00,2024-02-06,11,1,2,0,0,1069
2024-02-06 12:00:00,2024-02-06,12,1,2,0,0,983
2024-02-06 13:00:00,2024-02-06,13,1,2,0,0,954
2024-02-06 14:00:00,2024-02-06,14,1,2,0,0,1323
2024-02-06 15:00:00,2024-02-06,15,1,2,0,0,1603
2024-02-06 16:00:00,2024-02-06,16,1,2,0,0,1427
2024-02-06 17:00:00,2024-02-06,17,1,2,0,0,1417
2024-02-06 18:00:00,2024-02-06,18,1,2,0,0,1110
2024-02-06 19:00:00,2024-02-06,19,1,2,0,0,1015
2024-02-06 20:00:00,2024-02-06,20,1,2,0,0,1251
2024-02-06 21:00:00,2024-02-06,21,1,2,0,0,1453
2024-02-06 22:00:00,2024-02-06,22,1,2,0,0,1313
2024-02-06 23:00:00,2024-02-06,23,1,2,0,0,315
2024-02-07 09:00:00,2024-02-07,9,2,2,0,0,579
2024-02-07 10:00:00,2024-02-07,10,2,2,0,0,529
2024-02-07 11:00:00,2024-02-07,11,2,2,0,0,953
2024-02-07 12:00:00,2024-02-07,12,2,2,0,0,1254
2024-02-07 13:00:00,2024-02-07,13,2,2,0,0,1288
2024-02-07 14:00:00,2024-02-07,14,2,2,0,0,1513
2024-02-07 15:00:00,2024-02-07,15,2,2,0,0,1873
2024-02-07 16:00:00,2024-02-07,16,2,2,0,0,1615
2024-02-07 17:00:00,2024-02-07,17,2,2,0,0,1304
2024-02-07 18:00:00,2024-02-07,18,2,2,0,0,1370
2024-02-07 19:00:00,2024-02-07,19,2,2,0,0,956
2024-02-07 20:00:00,2024-02-07,20,2,2,0,0,963
2024-02-07 21:00:00,2024-02-07,21,2,2,0,0,1120
2024-02-07 22:00:00,2024-02-07,22,2,2,0,0,988
2024-02-07 23:00:00,2024-02-07,23,2,2,0,0,290
2024-02-08 09:00:00,2024-02-08,9,3,2,0,0,611
2024-02-08 10:00:00,2024-02-08,10,3,2,0,0,964
2024-02-08 11:00:00,2024-02-08,11,3,2,0,0,1044
2024-02-08 12:00:00,2024-02-08,12,3,2,0,0,1166
2024-02-08 13:00:00,2024-02-08,13,3,2,0,0,1492
2024-02-08 14:00:00,2024-02-08,14,3,2,0,0,1074
2024-02-08 15:00:00,2024-02-08,15,3,2,0,0,1542
2024-02-08 16:00:00,2024-02-08,16,3,2,0,0,1598
2024-02-08 17:00:00,2024-02-08,17,3,2,0,0,1116
2024-02-08 18:00:00,2024-02-08,18,3,2,0,0,1362
2024-02-08 19:00:00,2024-02-08,19,3,2,0,0,1046
2024-02-08 20:00:00,2024-02-08,20,3,2,0,0,1211
2024-02-08 21:00:00,2024-02-08,21,3,2,0,0,1371
2024-02-08 22:00:00,2024-02-08,22,3,2,0,0,1622
2024-02-08 23:00:00,2024-02-08,23,3,2,0,0,309
2024-02-09 09:00:00,2024-02-09,9,4,2,0,0,628
2024-02-09 10:00:00,2024-02-09,10,4,2,0,0,758
2024-02-09 11:00:00,2024-02-09,11,4,2,0,0,902
2024-02-09 12:00:00,2024-02-09,12,4,2,0,0,1317
2024-02-09 13:00:00,2024-02-09,13,4,2,0,0,1217
2024-02-09 14:00:00,2024-02-09,14,4,2,0,0,1475
2024-02-09 15:00:00,2024-02-09,15,4,2,0,0,1414
2024-02-09 16:00:00,2024-02-09,16,4,2,0,0,1547
2024-02-09 17:00:00,2024-02-09,17,4,2,0,0,988
2024-02-09 18:00:00,2024-02-09,18,4,2,0,0,1346
2024-02-09 19:00:00,2024-02-09,19,4,2,0,0,943
2024-02-09 20:00:00,2024-02-09,20,4,2,0,0,1233
2024-02-09 21:00:00,2024-02-09,21,4,2,0,0,1125
2024-02-09 22:00:00,2024-02-09,22,4,2,0,0,1207
2024-02-09 23:00:00,2024-02-09,23,4,2,0,0,316
2024-02-10 09:00:00,2024-02-10,9,5,2,1,0,898
2024-02-10 10:00:00,2024-02-10,10,5,2,1,0,963
2024-02-10 11:00:00,2024-02-10,11,5,2,1,0,1499
2024-02-10 12:00:00,2024-02-10,12,5,2,1,0,1880
2024-02-10 13:00:00,2024-02-10,13,5,2,1,0,1923
2024-02-10 14:00:00,2024-02-10,14,5,2,1,0,2419
2024-02-10 15:00:00,2024-02-10,15,5,2,1,0,1285
2024-02-10 16:00:00,2024-02-10,16,5,2,1,0,1176
2024-02-10 17:00:00,2024-02-10,17,5,2,1,0,1441
2024-02-10 18:00:00,2024-02-10,18,5,2,1,0,1907
2024-02-10 19:00:00,2024-02-10,19,5,2,1,0,1463
2024-02-10 20:00:00,2024-02-10,20,5,2,1,0,1709
2024-02-10 21:00:00,2024-02-10,21,5,2,1,0,1779
2024-02-10 22:00:00,2024-02-10,22,5,2,1,0,1488
2024-02-10 23:00:00,2024-02-10,23,5,2,1,0,528
2024-02-11 09:00:00,2024-02-11,9,6,2,1,0,836
2024-02-11 10:00:00,2024-02-11,10,6,2,1,0,1098
2024-02-11 11:00:00,2024-02-11,11,6,2,1,0,1475
2024-02-11 12:00:00,2024-02-11,12,6,2,1,0,1710
2024-02-11 13:00:00,2024-02-11,13,6,2,1,0,1881
2024-02-11 14:00:00,2024-02-11,14,6,2,1,0,1787
2024-02-11 15:00:00,2024-02-11,15,6,2,1,0,2139
2024-02-11 16:00:00,2024-02-11,16,6,2,1,0,2421
2024-02-11 17:00:00,2024-02-11,17,6,2,1,0,2128
2024-02-11 18:00:00,2024-02-11,18,6,2,1,0,1926
2024-02-11 19:00:00,2024-02-11,19,6,2,1,0,1274
2024-02-11 20:00:00,2024-02-11,20,6,2,1,0,1516
2024-02-11 21:00:00,2024-02-11,21,6,2,1,0,1186
2024-02-11 22:00:00,2024-02-11,22,6,2,1,0,1732
2024-02-11 23:00:00,2024-02-11,23,6,2,1,0,323
2024-02-12 09:00:00,2024-02-12,9,0,2,0,0,485
2024-02-12 10:00:00,2024-02-12,10,0,2,0,0,950
2024-02-12 11:00:00,2024-02-12,11,0,2,0,0,690
2024-02-12 12:00:00,2024-02-12,12,0,2,0,0,1136
2024-02-12 13:00:00,2024-02-12,13,0,2,0,0,1192
2024-02-12 14:00:00,2024-02-12,14,0,2,0,0,1172
2024-02-12 15:00:00,2024-02-12,15,0,2,0,0,1648
2024-02-12 16:00:00,2024-02-12,16,0,2,0,0,1475
2024-02-12 17:00:00,2024-02-12,17,0,2,0,0,1147
2024-02-12 18:00:00,2024-02-12,18,0,2,0,0,1011
2024-02-12 19:00:00,2024-02-12,19,0,2,0,0,964
2024-02-12 20:00:00,2024-02-12,20,0,2,0,0,1530
2024-02-12 21:00:00,2024-02-12,21,0,2,0,0,1235
2024-02-12 22:00:00,2024-02-12,22,0,2,0,0,1045
2024-02-12 23:00:00,2024-02-12,23,0,2,0,0,293
2024-02-13 09:00:00,2024-02-13,9,1,2,0,0,589
2024-02-13 10:00:00,2024-02-13,10,1,2,0,0,543
2024-02-13 11:00:00,2024-02-13,11,1,2,0,0,998
2024-02-13 12:00:00,2024-02-13,12,1,2,0,0,1164
2024-02-13 13:00:00,2024-02-13,13,1,2,0,0,1470
2024-02-13 14:00:00,2024-02-13,14,1,2,0,0,1787
2024-02-13 15:00:00,2024-02-13,15,1,2,0,0,1702
2024-02-13 16:00:00,2024-02-13,16,1,2,0,0,1415
2024-02-13 17:00:00,2024-02-13,17,1,2,0,0,1177
2024-02-13 18:00:00,2024-02-13,18,1,2,0,0,1567
2024-02-13 19:00:00,2024-02-13,19,1,2,0,0,708
2024-02-13 20:00:00,2024-02-13,20,1,2,0,0,1277
2024-02-13 21:00:00,2024-02-13,21,1,2,0,0,1271
2024-02-13 22:00:00,2024-02-13,22,1,2,0,0,1305
2024-02-13 23:00:00,2024-02-13,23,1,2,0,0,297
2024-02-14 09:00:00,2024-02-14,9,2,2,0,0,567
2024-02-14 10:00:00,2024-02-14,10,2,2,0,0,750
2024-02-14 11:00:00,2024-02-14,11,2,2,0,0,1001
2024-02-14 12:00:00,2024-02-14,12,2,2,0,0,1119
2024-02-14 13:00:00,2024-02-14,13,2,2,0,0,1241
2024-02-14 14:00:00,2024-02-14,14,2,2,0,0,1037
2024-02-14 15:00:00,2024-02-14,15,2,2,0,0,1454
2024-02-14 16:00:00,2024-02-14,16,2,2,0,0,1726
2024-02-14 17:00:00,2024-02-14,17,2,2,0,0,925
2024-02-14 18:00:00,2024-02-14,18,2,2,0,0,1354
2024-02-14 19:00:00,2024-02-14,19,2,2,0,0,1155
2024-02-14 20:00:00,2024-02-14,20,2,2,0,0,957
2024-02-14 21:00:00,2024-02-14,21,2,2,0,0,1222
2024-02-14 22:00:00,2024-02-14,22,2,2,0,0,1218
2024-02-14 23:00:00,2024-02-14,23,2,2,0,0,251
2024-02-15 09:00:00,2024-02-15,9,3,2,0,0,552
2024-02-15 10:00:00,2024-02-15,10,3,2,0,0,695
2024-02-15 11:00:00,2024-02-15,11,3,2,0,0,1216
2024-02-15 12:00:00,2024-02-15,12,3,2,0,0,1332
2024-02-15 13:00:00,2024-02-15,13,3,2,0,0,1564
2024-02-15 14:00:00,2024-02-15,14,3,2,0,0,1589
2024-02-15 15:00:00,2024-02-15,15,3,2,0,0,1296
2024-02-15 16:00:00,2024-02-15,16,3,2,0,0,1370
2024-02-15 17:00:00,2024-02-15,17,3,2,0,0,1436
2024-02-15 18:00:00,2024-02-15,18,3,2,0,0,1022
2024-02-15 19:00:00,2024-02-15,19,3,2,0,0,1091
2024-02-15 20:00:00,2024-02-15,20,3,2,0,0,1238
2024-02-15 21:00:00,2024-02-15,21,3,2,0,0,1217
2024-02-15 22:00:00,2024-02-15,22,3,2,0,0,1383
2024-02-15 23:00:00,2024-02-15,23,3,2,0,0,318
2024-02-16 09:00:00,2024-02-16,9,4,2,0,0,583
2024-02-16 10:00:00,2024-02-16,10,4,2,0,0,914
2024-02-16 11:00:00,2024-02-16,11,4,2,0,0,875
2024-02-16 12:00:00,2024-02-16,12,4,2,0,0,1286
2024-02-16 13:00:00,2024-02-16,13,4,2,0,0,1453
2024-02-16 14:00:00,2024-02-16,14,4,2,0,0,1408
2024-02-16 15:00:00,2024-02-16,15,4,2,0,0,1558
2024-02-16 16:00:00,2024-02-16,16,4,2,0,0,1243
2024-02-16 17:00:00,2024-02-16,17,4,2,0,0,1507
2024-02-16 18:00:00,2024-02-16,18,4,2,0,0,1171
2024-02-16 19:00:00,2024-02-16,19,4,2,0,0,942
2024-02-16 20:00:00,2024-02-16,20,4,2,0,0,1435
2024-02-16 21:00:00,2024-02-16,21,4,2,0,0,1167
2024-02-16 22:00:00,2024-02-16,22,4,2,0,0,1059
2024-02-16 23:00:00,2024-02-16,23,4,2,0,0,246
2024-02-17 09:00:00,2024-02-17,9,5,2,1,0,883
2024-02-17 10:00:00,2024-02-17,10,5,2,1,0,917
2024-02-17 11:00:00,2024-02-17,11,5,2,1,0,1643
2024-02-17 12:00:00,2024-02-17,12,5,2,1,0,1213
2024-02-17 13:00:00,2024-02-17,13,5,2,1,0,2205
2024-02-17 14:00:00,2024-02-17,14,5,2,1,0,2025
2024-02-17 15:00:00,2024-02-17,15,5,2,1,0,2001
2024-02-17 16:00:00,2024-02-17,16,5,2,1,0,1845
2024-02-17 17:00:00,2024-02-17,17,5,2,1,0,1920
2024-02-17 18:00:00,2024-02-17,18,5,2,1,0,1609
2024-02-17 19:00:00,2024-02-17,19,5,2,1,0,1537
2024-02-17 20:00:00,2024-02-17,20,5,2,1,0,1744
2024-02-17 21:00:00,2024-02-17,21,5,2,1,0,1752
2024-02-17 22:00:00,2024-02-17,22,5,2,1,0,1646
2024-02-17 23:00:00,2024-02-17,23,5,2,1,0,406
2024-02-18 09:00:00,2024-02-18,9,6,2,1,0,853
2024-02-18 10:00:00,2024-02-18,10,6,2,1,0,861
2024-02-18 11:00:00,2024-02-18,11,6,2,1,0,1137
2024-02-18 12:00:00,2024-02-18,12,6,2,1,0,1761
2024-02-18 13:00:00,2024-02-18,13,6,2,1,0,1869
2024-02-18 14:00:00,2024-02-18,14,6,2,1,0,1931
2024-02-18 15:00:00,2024-02-18,15,6,2,1,0,2029
2024-02-18 16:00:00,2024-02-18,16,6,2,1,0,2057
2024-02-18 17:00:00,2024-02-18,17,6,2,1,0,1199
2024-02-18 18:00:00,2024-02-18,18,6,2,1,0,1465
2024-02-18 19:00:00,2024-02-18,19,6,2,1,0,1389
2024-02-18 20:00:00,2024-02-18,20,6,2,1,0,1519
2024-02-18 21:00:00,2024-02-18,21,6,2,1,0,1805
2024-02-18 22:00:00,2024-02-18,22,6,2,1,0,1369
2024-02-18 23:00:00,2024-02-18,23,6,2,1,0,459
2024-02-19 09:00:00,2024-02-19,9,0,2,0,0,644
2024-02-19 10:00:00,2024-02-19,10,0,2,0,0,827
2024-02-19 11:00:00,2024-02-19,11,0,2,0,0,1124
2024-02-19 12:00:00,2024-02-19,12,0,2,0,0,1006
2024-02-19 13:00:00,2024-02-19,13,0,2,0,0,1065
2024-02-19 14:00:00,2024-02-19,14,0,2,0,0,797
2024-02-19 15:00:00,2024-02-19,15,0,2,0,0,1269
2024-02-19 16:00:00,2024-02-19,16,0,2,0,0,947
2024-02-19 17:00:00,2024-02-19,17,0,2,0,0,1361
2024-02-19 18:00:00,2024-02-19,18,0,2,0,0,1272
2024-02-19 19:00:00,2024-02-19,19,0,2,0,0,917
2024-02-19 20:00:00,2024-02-19,20,0,2,0,0,1303
2024-02-19 21:00:00,2024-02-19,21,0,2,0,0,1159
2024-02-19 22:00:00,2024-02-19,22,0,2,0,0,1181
2024-02-19 23:00:00,2024-02-19,23,0,2,0,0,251
2024-02-20 09:00:00,2024-02-20,9,1,2,0,0,542
2024-02-20 10:00:00,2024-02-20,10,1,2,0,0,672
2024-02-20 11:00:00,2024-02-20,11,1,2,0,0,887
2024-02-20 12:00:00,2024-02-20,12,1,2,0,0,1349
2024-02-20 13:00:00,2024-02-20,13,1,2,0,0,1202
2024-02-20 14:00:00,2024-02-20,14,1,2,0,0,1347
2024-02-20 15:00:00,2024-02-20,15,1,2,0,0,1588
2024-02-20 16:00:00,2024-02-20,16,1,2,0,0,1495
2024-02-20 17:00:00,2024-02-20,17,1,2,0,0,1217
2024-02-20 18:00:00,2024-02-20,18,1,2,0,0,1298
2024-02-20 19:00:00,2024-02-20,19,1,2,0,0,936
2024-02-20 20:00:00,2024-02-20,20,1,2,0,0,1293
2024-02-20 21:00:00,2024-02-20,21,1,2,0,0,1166
2024-02-20 22:00:00,2024-02-20,22,1,2,0,0,1260
2024-02-20 23:00:00,2024-02-20,23,1,2,0,0,344
2024-02-21 09:00:00,2024-02-21,9,2,2,0,0,558
2024-02-21 10:00:00,2024-02-21,10,2,2,0,0,799
2024-02-21 11:00:00,2024-02-21,11,2,2,0,0,1219
2024-02-21 12:00:00,2024-02-21,12,2,2,0,0,1107
2024-02-21 13:00:00,2024-02-21,13,2,2,0,0,1652
2024-02-21 14:00:00,2024-02-21,14,2,2,0,0,1587
2024-02-21 15:00:00,2024-02-21,15,2,2,0,0,979
2024-02-21 16:00:00,2024-02-21,16,2,2,0,0,1101
2024-02-21 17:00:00,2024-02-21,17,2,2,0,0,1060
2024-02-21 18:00:00,2024-02-21,18,2,2,0,0,1287
2024-02-21 19:00:00,2024-02-21,19,2,2,0,0,571
2024-02-21 20:00:00,2024-02-21,20,2,2,0,0,814
2024-02-21 21:00:00,2024-02-21,21,2,2,0,0,1237
2024-02-21 22:00:00,2024-02-21,22,2,2,0,0,1263
2024-02-21 23:00:00,2024-02-21,23,2,2,0,0,325
2024-02-22 09:00:00,2024-02-22,9,3,2,0,0,622
2024-02-22 10:00:00,2024-02-22,10,3,2,0,0,674
2024-02-22 11:00:00,2024-02-22,11,3,2,0,0,1051
2024-02-22 12:00:00,2024-02-22,12,3,2,0,0,1285
2024-02-22 13:00:00,2024-02-22,13,3,2,0,0,1013
2024-02-22 14:00:00,2024-02-22,14,3,2,0,0,1652
2024-02-22 15:00:00,2024-02-22,15,3,2,0,0,1650
2024-02-22 16:00:00,2024-02-22,16,3,2,0,0,1543
2024-02-22 17:00:00,2024-02-22,17,3,2,0,0,1345
2024-02-22 18:00:00,2024-02-22,18,3,2,0,0,959
2024-02-22 19:00:00,2024-02-22,19,3,2,0,0,1057
2024-02-22 20:00:00,2024-02-22,20,3,2,0,0,1306
2024-02-22 21:00:00,2024-02-22,21,3,2,0,0,1316
2024-02-22 22:00:00,2024-02-22,22,3,2,0,0,1079
2024-02-22 23:00:00,2024-02-22,23,3,2,0,0,263
2024-02-23 09:00:00,2024-02-23,9,4,2,0,0,686
2024-02-23 10:00:00,2024-02-23,10,4,2,0,0,799
2024-02-23 11:00:00,2024-02-23,11,4,2,0,0,1087
2024-02-23 12:00:00,2024-02-23,12,4,2,0,0,841
2024-02-23 13:00:00,2024-02-23,13,4,2,0,0,1362
2024-02-23 14:00:00,2024-02-23,14,4,2,0,0,1627
2024-02-23 15:00:00,2024-02-23,15,4,2,0,0,1407
2024-02-23 16:00:00,2024-02-23,16,4,2,0,0,1479
2024-02-23 17:00:00,2024-02-23,17,4,2,0,0,1281
2024-02-23 18:00:00,2024-02-23,18,4,2,0,0,1135
2024-02-23 19:00:00,2024-02-23,19,4,2,0,0,968
2024-02-23 20:00:00,2024-02-23,20,4,2,0,0,1308
2024-02-23 21:00:00,2024-02-23,21,4,2,0,0,1201
2024-02-23 22:00:00,2024-02-23,22,4,2,0,0,1467
2024-02-23 23:00:00,2024-02-23,23,4,2,0,0,270
2024-02-24 09:00:00,2024-02-24,9,5,2,1,0,804
2024-02-24 10:00:00,2024-02-24,10,5,2,1,0,1026
2024-02-24 11:00:00,2024-02-24,11,5,2,1,0,1593
2024-02-24 12:00:00,2024-02-24,12,5,2,1,0,1655
2024-02-24 13:00:00,2024-02-24,13,5,2,1,0,2059
2024-02-24 14:00:00,2024-02-24,14,5,2,1,0,1622
2024-02-24 15:00:00,2024-02-24,15,5,2,1,0,2089
2024-02-24 16:00:00,2024-02-24,16,5,2,1,0,2185
2024-02-24 17:00:00,2024-02-24,17,5,2,1,0,1850
2024-02-24 18:00:00,2024-02-24,18,5,2,1,0,1823
2024-02-24 19:00:00,2024-02-24,19,5,2,1,0,1273
2024-02-24 20:00:00,2024-02-24,20,5,2,1,0,2012
2024-02-24 21:00:00,2024-02-24,21,5,2,1,0,2196
2024-02-24 22:00:00,2024-02-24,22,5,2,1,0,1152
2024-02-24 23:00:00,2024-02-24,23,5,2,1,0,386
2024-02-25 09:00:00,2024-02-25,9,6,2,1,0,966
2024-02-25 10:00:00,2024-02-25,10,6,2,1,0,1289
2024-02-25 11:00:00,2024-02-25,11,6,2,1,0,1272
2024-02-25 12:00:00,2024-02-25,12,6,2,1,0,1535
2024-02-25 13:00:00,2024-02-25,13,6,2,1,0,1770
2024-02-25 14:00:00,2024-02-25,14,6,2,1,0,1656
2024-02-25 15:00:00,2024-02-25,15,6,2,1,0,1801
2024-02-25 16:00:00,2024-02-25,16,6,2,1,0,1737
2024-02-25 17:00:00,2024-02-25,17,6,2,1,0,1663
2024-02-25 18:00:00,2024-02-25,18,6,2,1,0,1610
2024-02-25 19:00:00,2024-02-25,19,6,2,1,0,1395
2024-02-25 20:00:00,2024-02-25,20,6,2,1,0,2041
2024-02-25 21:00:00,2024-02-25,21,6,2,1,0,1515
2024-02-25 22:00:00,2024-02-25,22,6,2,1,0,1924
2024-02-25 23:00:00,2024-02-25,23,6,2,1,0,398
2024-02-26 09:00:00,2024-02-26,9,0,2,0,0,424
2024-02-26 10:00:00,2024-02-26,10,0,2,0,0,867
2024-02-26 11:00:00,2024-02-26,11,0,2,0,0,870
2024-02-26 12:00:00,2024-02-26,12,0,2,0,0,1252
2024-02-26 13:00:00,2024-02-26,13,0,2,0,0,1384
2024-02-26 14:00:00,2024-02-26,14,0,2,0,0,1549
2024-02-26 15:00:00,2024-02-26,15,0,2,0,0,1552
2024-02-26 16:00:00,2024-02-26,16,0,2,0,0,1894
2024-02-26 17:00:00,2024-02-26,17,0,2,0,0,1253
